LocationKey,City,State,PostalCode,Country,Region,CreatedDate
13331,ONGALLUR II,KERALA,679303,IN,South India,2026-09-06T03:33:59.032832
13332,OOTACAMUND THE NILGIRI,TAMIL NADU,643004,IN,South India,2026-09-06T03:33:59.032832
13333,"OPPOSITE JAINS PUBLIC SCHOOL,THIRUMUDIVAKAM",TAMIL NADU,600044,IN,South India,2026-09-06T03:33:59.032832
13334,OPPOSITE TO SRI MOOKAMBIKA TEMPLE KOLLUR,KARNATAKA,576220,IN,South India,2026-09-06T03:33:59.032832
13335,ORAGADAM INDUSTRIAL AREA,TAMIL NADU,631604,IN,South India,2026-09-06T03:33:59.032832
13336,ORANG,ASSAM,784114,IN,East & North-East,2026-09-06T03:33:59.032832
13337,ORATHANADU,TAMIL NADU,614625,IN,South India,2026-09-06T03:33:59.032832
13338,ORDNANCE FACTORY BHADRAVATI TOWNSHIP,MAHARASHTRA,442902,IN,West India,2026-09-06T03:33:59.032832
13339,ORDNANCE FACTORY ITARSI TOWNSHIP,MADHYA PRADESH,461111,IN,Central India,2026-09-06T03:33:59.032832
13340,ORLIM,GOA,403724,IN,West India,2026-09-06T03:33:59.032832
13341,OSMANABAD,MAHARASHTRA,413525,IN,West India,2026-09-06T03:33:59.032832
13342,OTHAKADAI MADURAI,TAMIL NADU,625107,IN,South India,2026-09-06T03:33:59.032832
13343,OZAR,MAHARASHTRA,422207,IN,West India,2026-09-06T03:33:59.032832
13344,P O PEERUMADARA DISTRICT NAINITAL,UTTARAKHAND,244715,IN,North India,2026-09-06T03:33:59.032832
13345,P.N.PATTI,TAMIL NADU,636402,IN,South India,2026-09-06T03:33:59.032832
13346,PACHORA,MAHARASHTRA,424201,IN,West India,2026-09-06T03:33:59.032832
13347,PADAGHA,MAHARASHTRA,421101,IN,West India,2026-09-06T03:33:59.032832
13348,"PADAMUGAL, KAKKANAD,KOCHI",KERALA,682030,IN,South India,2026-09-06T03:33:59.032832
13349,PADIYAM,KERALA,680612,IN,South India,2026-09-06T03:33:59.032832
13350,PADMANABHAPURAM,TAMIL NADU,629175,IN,South India,2026-09-06T03:33:59.032832
13351,PADNE,KERALA,671312,IN,South India,2026-09-06T03:33:59.032832
13352,PADUVILAYI,KERALA,670612,IN,South India,2026-09-06T03:33:59.032832
13353,PAHARPUR,BIHAR,845458,IN,East & North-East,2026-09-06T03:33:59.032832
13354,PAITHAN,MAHARASHTRA,431107,IN,West India,2026-09-06T03:33:59.032832
13355,PALACOLE,ANDHRA PRADESH,534250,IN,South India,2026-09-06T03:33:59.032832
13356,PALAI,KERALA,686575,IN,South India,2026-09-06T03:33:59.032832
13357,PALAKKAD,KERALA,678004,IN,South India,2026-09-06T03:33:59.032832
13358,PALAKKAD,KERALA,678007,IN,South India,2026-09-06T03:33:59.032832
13359,PALAKKAD,KERALA,678014,IN,South India,2026-09-06T03:33:59.032832
13360,PALAKKAD,KERALA,678508,IN,South India,2026-09-06T03:33:59.032832
13361,PALAKKAD,KERALA,678543,IN,South India,2026-09-06T03:33:59.032832
13362,PALAKKAD,KERALA,678551,IN,South India,2026-09-06T03:33:59.032832
13363,PALAKKAD,KERALA,678597,IN,South India,2026-09-06T03:33:59.032832
13364,PALAKKAD,KERALA,678642,IN,South India,2026-09-06T03:33:59.032832
13365,PALAKKAD,KERALA,678681,IN,South India,2026-09-06T03:33:59.032832
13366,PALAKKAD,KERALA,678701,IN,South India,2026-09-06T03:33:59.032832
13367,PALAKKAD,KERALA,679101,IN,South India,2026-09-06T03:33:59.032832
13368,PALAKKAD,KERALA,679303,IN,South India,2026-09-06T03:33:59.032832
13369,PALAKKAD,KERALA,679313,IN,South India,2026-09-06T03:33:59.032832
13370,PALAKKAD,KERALA,679503,IN,South India,2026-09-06T03:33:59.032832
13371,PALAKKAD,KERALA,679513,IN,South India,2026-09-06T03:33:59.032832
13372,PALAKKAD,KERALA,679554,IN,South India,2026-09-06T03:33:59.032832
13373,PALAKKADPALAKKAD,KERALA,678592,IN,South India,2026-09-06T03:33:59.032832
13374,PALAKKARAI,TAMIL NADU,638057,IN,South India,2026-09-06T03:33:59.032832
13375,PALAKURTHY,TELANGANA,505187,IN,South India,2026-09-06T03:33:59.032832
13376,PALANI,TAMIL NADU,624618,IN,South India,2026-09-06T03:33:59.032832
13377,PALARI,CHHATTISGARH,493228,IN,Central India,2026-09-06T03:33:59.032832
13378,PALASA KASIBUGGA,ANDHRA PRADESH,532221,IN,South India,2026-09-06T03:33:59.032832
13379,PALAVOOR,TAMIL NADU,627114,IN,South India,2026-09-06T03:33:59.032832
13380,PALGHAR,MAHARASHTRA,401701,IN,West India,2026-09-06T03:33:59.032832
13381,PALLICHAL,KERALA,695020,IN,South India,2026-09-06T03:33:59.032832
13382,PALLIKKUNNU,KERALA,670004,IN,South India,2026-09-06T03:33:59.032832
13383,"PALLIKKUNNU, KANNUR",KERALA,670004,IN,South India,2026-09-06T03:33:59.032832
13384,PALLIKODA,TAMIL NADU,635809,IN,South India,2026-09-06T03:33:59.032832
13385,PALLIKONDA,TAMIL NADU,635809,IN,South India,2026-09-06T03:33:59.032832
13386,PALLIPPURAM ALAPPUZHA DISTRICT,KERALA,688541,IN,South India,2026-09-06T03:33:59.032832
13387,PALLIPPURAM THIRUVANANTHAPURAM DISTRICT,KERALA,695316,IN,South India,2026-09-06T03:33:59.032832
13388,PALUS,MAHARASHTRA,416310,IN,West India,2026-09-06T03:33:59.032832
13389,PAMARRU,ANDHRA PRADESH,533305,IN,South India,2026-09-06T03:33:59.032832
13390,PAMIDI,ANDHRA PRADESH,515775,IN,South India,2026-09-06T03:33:59.032832
13391,PAMPADY,KERALA,686516,IN,South India,2026-09-06T03:33:59.032832
13392,PAMPAKUDA VIA,KERALA,686667,IN,South India,2026-09-06T03:33:59.032832
13393,PAMPALNER,MAHARASHTRA,424306,IN,West India,2026-09-06T03:33:59.032832
13394,PAMPORA,JAMMU & KASHMIR,192121,IN,North India,2026-09-06T03:33:59.032832
13395,PAMUR,ANDHRA PRADESH,523110,IN,South India,2026-09-06T03:33:59.032832
13396,PANAGAR,MADHYA PRADESH,483220,IN,Central India,2026-09-06T03:33:59.032832
13397,PANAGARH,WEST BENGAL,713148,IN,East & North-East,2026-09-06T03:33:59.032832
13398,PANAJI,GOA,403109,IN,West India,2026-09-06T03:33:59.032832
13399,PANANGAD THRISSUR DISTRICT,KERALA,680671,IN,South India,2026-09-06T03:33:59.032832
13400,PANCHGRAM,ASSAM,788802,IN,East & North-East,2026-09-06T03:33:59.032832
13401,PANCHKULA,HARYANA,134114,IN,North India,2026-09-06T03:33:59.032832
13402,PANDALAM,KERALA,689501,IN,South India,2026-09-06T03:33:59.032832
13403,PANDALKUDI,TAMIL NADU,626113,IN,South India,2026-09-06T03:33:59.032832
13404,PANDAV NAGAR JANTA GARDEN,DELHI,110091,IN,North India,2026-09-06T03:33:59.032832
13405,PANDAVAPURA,KARNATAKA,571434,IN,South India,2026-09-06T03:33:59.032832
13406,PANDHANA,MADHYA PRADESH,450661,IN,Central India,2026-09-06T03:33:59.032832
13407,PANDHARKAODA,MAHARASHTRA,445302,IN,West India,2026-09-06T03:33:59.032832
13408,PANDHURNA,MADHYA PRADESH,480334,IN,Central India,2026-09-06T03:33:59.032832
13409,PANIHATI,WEST BENGAL,700110,IN,East & North-East,2026-09-06T03:33:59.032832
13410,PANIKOILI,ODISHA,755043,IN,East & North-East,2026-09-06T03:33:59.032832
13411,PANIPAT,HARYANA,132103,IN,North India,2026-09-06T03:33:59.032832
13412,PANIPAT,HARYANA,132140,IN,North India,2026-09-06T03:33:59.032832
13413,PANISAGAR,TRIPURA,799260,IN,Other,2026-09-06T03:33:59.032832
13414,PANITOLA,ASSAM,786183,IN,East & North-East,2026-09-06T03:33:59.032832
13415,PANMANA,KERALA,691583,IN,South India,2026-09-06T03:33:59.032832
13416,PANPOLI,TAMIL NADU,627807,IN,South India,2026-09-06T03:33:59.032832
13417,PANTHEERAMKAVU,KERALA,673571,IN,South India,2026-09-06T03:33:59.032832
13418,PAONTA SAHIB,HIMACHAL PRADESH,173021,IN,North India,2026-09-06T03:33:59.032832
13419,PAONTA SAHIB,HIMACHAL PRADESH,173025,IN,North India,2026-09-06T03:33:59.032832
13420,PAPANASAM,TAMIL NADU,614205,IN,South India,2026-09-06T03:33:59.032832
13421,PAPANNAPET,TELANGANA,502125,IN,South India,2026-09-06T03:33:59.032832
13422,PAPPINIVATTOM,KERALA,680685,IN,South India,2026-09-06T03:33:59.032832
13423,PAPPINIVATTOM,KERALA,680691,IN,South India,2026-09-06T03:33:59.032832
13424,PARAMAKUDI,TAMIL NADU,623707,IN,South India,2026-09-06T03:33:59.032832
13425,PARAMATHI,TAMIL NADU,637207,IN,South India,2026-09-06T03:33:59.032832
13426,PARAPPANANGADI,KERALA,676303,IN,South India,2026-09-06T03:33:59.032832
13427,PARASSALA,KERALA,695502,IN,South India,2026-09-06T03:33:59.032832
13428,PARAVAI,TAMIL NADU,625402,IN,South India,2026-09-06T03:33:59.032832
13429,PARIA,BIHAR,811211,IN,East & North-East,2026-09-06T03:33:59.032832
13430,PARIKSHITGARH,UTTAR PRADESH,250406,IN,North India,2026-09-06T03:33:59.032832
13431,PAROLA,MAHARASHTRA,425111,IN,West India,2026-09-06T03:33:59.032832
13432,PARTAPGARH,UTTAR PRADESH,230402,IN,North India,2026-09-06T03:33:59.032832
13433,PARVATHIPURAM,ANDHRA PRADESH,535463,IN,South India,2026-09-06T03:33:59.032832
13434,"PARVATHYNAGAR, OLD PERUNGALATHORE",TAMIL NADU,600063,IN,South India,2026-09-06T03:33:59.032832
13435,PASAN,MADHYA PRADESH,484336,IN,Central India,2026-09-06T03:33:59.032832
13436,PASCHIM MEDINIPUR,WEST BENGAL,721147,IN,East & North-East,2026-09-06T03:33:59.032832
13437,PASIGHAT,ARUNACHAL PRADESH,791102,IN,Other,2026-09-06T03:33:59.032832
13438,PATAN,GUJARAT,384265,IN,West India,2026-09-06T03:33:59.032832
13439,"PATAS , DISTRICT DAUND, PUNA",MAHARASHTRA,412219,IN,West India,2026-09-06T03:33:59.032832
13440,PATAUDI,HARYANA,122503,IN,North India,2026-09-06T03:33:59.032832
13441,PATHANAMTHITTA,KERALA,689503,IN,South India,2026-09-06T03:33:59.032832
13442,PATHANAMTHITTA,KERALA,689513,IN,South India,2026-09-06T03:33:59.032832
13443,PATHANAMTHITTA,KERALA,689531,IN,South India,2026-09-06T03:33:59.032832
13444,PATHANAMTHITTA,KERALA,689542,IN,South India,2026-09-06T03:33:59.032832
13445,PATHANAMTHITTA,KERALA,689545,IN,South India,2026-09-06T03:33:59.032832
13446,PATHANAMTHITTA,KERALA,689583,IN,South India,2026-09-06T03:33:59.032832
13447,PATHANAMTHITTA,KERALA,689641,IN,South India,2026-09-06T03:33:59.032832
13448,PATHANAMTHITTA,KERALA,689648,IN,South India,2026-09-06T03:33:59.032832
13449,PATHANAMTHITTA,KERALA,689654,IN,South India,2026-09-06T03:33:59.032832
13450,PATHANAMTHITTA,KERALA,689663,IN,South India,2026-09-06T03:33:59.032832
13451,PATHANAMTHITTA,KERALA,689671,IN,South India,2026-09-06T03:33:59.032832
13452,PATHANAMTHITTA,KERALA,689678,IN,South India,2026-09-06T03:33:59.032832
13453,PATHANAMTHITTA,KERALA,689691,IN,South India,2026-09-06T03:33:59.032832
13454,PATHANAMTHITTA,KERALA,689698,IN,South India,2026-09-06T03:33:59.032832
13455,PATHANAMTHITTA,KERALA,691525,IN,South India,2026-09-06T03:33:59.032832
13456,PATHANAMTHITTA,KERALA,691554,IN,South India,2026-09-06T03:33:59.032832
13457,PATHANAMTHITTA,KERALA,691555,IN,South India,2026-09-06T03:33:59.032832
13458,PATHANAPURAM,KERALA,689695,IN,South India,2026-09-06T03:33:59.032832
13459,PATHANKOT ( MAMUN ),PUNJAB,145001,IN,North India,2026-09-06T03:33:59.032832
13460,PATHARBERIA,WEST BENGAL,743377,IN,East & North-East,2026-09-06T03:33:59.032832
13461,PATHIYOOR ALAPPUZHA DISTRICT,KERALA,690508,IN,South India,2026-09-06T03:33:59.032832
13462,PATIALA,PUNJAB,140412,IN,North India,2026-09-06T03:33:59.032832
13463,PATIALA,PUNJAB,147006,IN,North India,2026-09-06T03:33:59.032832
13464,PATIRAM,WEST BENGAL,733133,IN,East & North-East,2026-09-06T03:33:59.032832
13465,PATNA,BIHAR,800009,IN,East & North-East,2026-09-06T03:33:59.032832
13466,PATNA,BIHAR,800010,IN,East & North-East,2026-09-06T03:33:59.032832
13467,PATNA,BIHAR,800018,IN,East & North-East,2026-09-06T03:33:59.032832
13468,PATNA,BIHAR,801111,IN,East & North-East,2026-09-06T03:33:59.032832
13469,PATNA,BIHAR,803213,IN,East & North-East,2026-09-06T03:33:59.032832
13470,PATTI,PUNJAB,143416,IN,North India,2026-09-06T03:33:59.032832
13471,"PATTO,  PANAJI -GOA",GOA,403001,IN,West India,2026-09-06T03:33:59.032832
13472,PATTUKKOTTAI,TAMIL NADU,614602,IN,South India,2026-09-06T03:33:59.032832
13473,PAURI,UTTARAKHAND,246174,IN,North India,2026-09-06T03:33:59.032832
13474,PAVAGADA,KARNATAKA,561202,IN,South India,2026-09-06T03:33:59.032832
13475,"PAVNAR , WARDHA",MAHARASHTRA,442111,IN,West India,2026-09-06T03:33:59.032832
13476,PAYAKARAOPETA,ANDHRA PRADESH,531126,IN,South India,2026-09-06T03:33:59.032832
13477,PAYAMBRA,KERALA,673571,IN,South India,2026-09-06T03:33:59.032832
13478,PAYIMBRA,KERALA,673571,IN,South India,2026-09-06T03:33:59.032832
13479,PEDAAMIRAM,ANDHRA PRADESH,534204,IN,South India,2026-09-06T03:33:59.032832
13480,PEDAPALLI,TELANGANA,505215,IN,South India,2026-09-06T03:33:59.032832
13481,PEDDAMADDHURU,ANDHRA PRADESH,522020,IN,South India,2026-09-06T03:33:59.032832
13482,PEDDAPALLE,TELANGANA,505185,IN,South India,2026-09-06T03:33:59.032832
13483,PEDDAPALLI,TELANGANA,505184,IN,South India,2026-09-06T03:33:59.032832
13484,PEDDAPALLI DISTRICT,TELANGANA,505215,IN,South India,2026-09-06T03:33:59.032832
13485,PEDDAPALLY,TELANGANA,505187,IN,South India,2026-09-06T03:33:59.032832
13486,"PEN, DIST : RAIGAD",MAHARASHTRA,402107,IN,West India,2026-09-06T03:33:59.032832
13487,PENNAGARAM,TAMIL NADU,636810,IN,South India,2026-09-06T03:33:59.032832
13488,PENUGONDA,ANDHRA PRADESH,534326,IN,South India,2026-09-06T03:33:59.032832
13489,PERAIYUR,TAMIL NADU,625703,IN,South India,2026-09-06T03:33:59.032832
13490,PERAMBALUR,TAMIL NADU,621113,IN,South India,2026-09-06T03:33:59.032832
13491,PERINTHALMANNA,KERALA,679321,IN,South India,2026-09-06T03:33:59.032832
13492,PERINTHALMANNA,KERALA,679357,IN,South India,2026-09-06T03:33:59.032832
13493,"PERINTHALMANNA, MALAPPURAM DT",KERALA,679322,IN,South India,2026-09-06T03:33:59.032832
13494,PERIYAKULAM,TAMIL NADU,625601,IN,South India,2026-09-06T03:33:59.032832
13495,PERLA TOWN,KERALA,671552,IN,South India,2026-09-06T03:33:59.032832
13496,PERNEM,GOA,403512,IN,West India,2026-09-06T03:33:59.032832
13497,"PERUMANALLUR, TIRUPUR",TAMIL NADU,641666,IN,South India,2026-09-06T03:33:59.032832
13498,PERUMANNA,KERALA,676551,IN,South India,2026-09-06T03:33:59.032832
13499,PERUMBAIKAD,KERALA,686561,IN,South India,2026-09-06T03:33:59.032832
13500,PERUMBAVOOR,KERALA,683542,IN,South India,2026-09-06T03:33:59.032832
13501,"PERUMCHERY  POST, THRISSUR",KERALA,680306,IN,South India,2026-09-06T03:33:59.032832
13502,PERUVALLUR,KERALA,673638,IN,South India,2026-09-06T03:33:59.032832
13503,"PERZAADIGUDA, HYDERABAD",TELANGANA,500039,IN,South India,2026-09-06T03:33:59.032832
13504,PETLAD,GUJARAT,388450,IN,West India,2026-09-06T03:33:59.032832
13505,PETTAI,TAMIL NADU,627010,IN,South India,2026-09-06T03:33:59.032832
13506,"PHANIGIRI ROAD,CHAITANYAPURI,HYDERABAD",TELANGANA,500060,IN,South India,2026-09-06T03:33:59.032832
13507,"PHULPUR,ALLAHABAD",UTTAR PRADESH,212404,IN,North India,2026-09-06T03:33:59.032832
13508,PHUSRO,JHARKHAND,825102,IN,East & North-East,2026-09-06T03:33:59.032832
13509,PIDUGURALLA,ANDHRA PRADESH,522413,IN,South India,2026-09-06T03:33:59.032832
13510,PILICODE,KERALA,671313,IN,South India,2026-09-06T03:33:59.032832
13511,PILLANALLUR,TAMIL NADU,637403,IN,South India,2026-09-06T03:33:59.032832
13512,PIMPLE SAUDAGAR,MAHARASHTRA,411027,IN,West India,2026-09-06T03:33:59.032832
13513,PIMPRI - CHINCHWAD,MAHARASHTRA,411033,IN,West India,2026-09-06T03:33:59.032832
13514,PIMPRI CHINCHAWAD,MAHARASHTRA,411019,IN,West India,2026-09-06T03:33:59.032832
13515,PIMPRI CHINCHWAD,MAHARASHTRA,411007,IN,West India,2026-09-06T03:33:59.032832
13516,PIMPRI CHINCHWAD,MAHARASHTRA,411026,IN,West India,2026-09-06T03:33:59.032832
13517,PIMPRI CHINCHWAD,MAHARASHTRA,411027,IN,West India,2026-09-06T03:33:59.032832
13518,PIMPRI CHINCHWAD,MAHARASHTRA,411038,IN,West India,2026-09-06T03:33:59.032832
13519,PIMPRI CHINCHWAD,MAHARASHTRA,411039,IN,West India,2026-09-06T03:33:59.032832
13520,PIMPRI CHINCHWAD,MAHARASHTRA,411044,IN,West India,2026-09-06T03:33:59.032832
13521,PIMPRI CHINCHWAD,MAHARASHTRA,411057,IN,West India,2026-09-06T03:33:59.032832
13522,PIMPRI CHINCHWAD,MAHARASHTRA,411061,IN,West India,2026-09-06T03:33:59.032832
13523,PIMPRI CHINCHWAD,MAHARASHTRA,412105,IN,West India,2026-09-06T03:33:59.032832
13524,PIMPRI CHINCHWAD PUNE,MAHARASHTRA,411027,IN,West India,2026-09-06T03:33:59.032832
13525,"PIMPRI CHINCHWAD, CHICKLI PCNTDA, PUNE",MAHARASHTRA,411019,IN,West India,2026-09-06T03:33:59.032832
13526,PIMPRI PUNE,MAHARASHTRA,411017,IN,West India,2026-09-06T03:33:59.032832
13527,PIMPRI PUNE,MAHARASHTRA,411018,IN,West India,2026-09-06T03:33:59.032832
13528,"PIMPRI, PUNE",MAHARASHTRA,411018,IN,West India,2026-09-06T03:33:59.032832
13529,PIMPRI-CHINCHWAD,MAHARASHTRA,411027,IN,West India,2026-09-06T03:33:59.032832
13530,PIMPRI-CHINCHWAD,MAHARASHTRA,411057,IN,West India,2026-09-06T03:33:59.032832
13531,PIPILI,ODISHA,752104,IN,East & North-East,2026-09-06T03:33:59.032832
13532,PIRNA,GOA,403513,IN,West India,2026-09-06T03:33:59.032832
13533,PITHORAGARH,UTTARAKHAND,262520,IN,North India,2026-09-06T03:33:59.032832
13534,"PLOT NO. 8 VAIBHAV KHAND, INDIRAPURAM, GHAZIABAD",UTTAR PRADESH,201010,IN,North India,2026-09-06T03:33:59.032832
13535,POCHAMPALLI,TAMIL NADU,635206,IN,South India,2026-09-06T03:33:59.032832
13536,POKARAN,RAJASTHAN,345021,IN,North India,2026-09-06T03:33:59.032832
13537,POLBA DADPUR,WEST BENGAL,712305,IN,East & North-East,2026-09-06T03:33:59.032832
13538,POLICE STATION - BIKRAM     TEHSIL- DANAPUR,BIHAR,801104,IN,East & North-East,2026-09-06T03:33:59.032832
13539,POLLACHI,TAMIL NADU,642114,IN,South India,2026-09-06T03:33:59.032832
13540,"POLLACHI, COIMBATORE",TAMIL NADU,642002,IN,South India,2026-09-06T03:33:59.032832
13541,POLUR TIRUVANNAMALAI,TAMIL NADU,606803,IN,South India,2026-09-06T03:33:59.032832
13542,PONDA,GOA,403115,IN,West India,2026-09-06T03:33:59.032832
13543,PONDICHERRY,PUDUCHERRY,605007,IN,South India,2026-09-06T03:33:59.032832
13544,PONDICHERRY,PUDUCHERRY,605008,IN,South India,2026-09-06T03:33:59.032832
13545,PONDURU,ANDHRA PRADESH,532168,IN,South India,2026-09-06T03:33:59.032832
13546,PONJASSERY PERUMBAVOOR,KERALA,683547,IN,South India,2026-09-06T03:33:59.032832
13547,PONKUNNAM,KERALA,686504,IN,South India,2026-09-06T03:33:59.032832
13548,"PONKUNNAM, KOTTAYAM DISTRICT",KERALA,686504,IN,South India,2026-09-06T03:33:59.032832
13549,PONNERI TK,TAMIL NADU,601204,IN,South India,2026-09-06T03:33:59.032832
13550,"POOVATTUPARAMBA, PERUMANNA (PO)",KERALA,673019,IN,South India,2026-09-06T03:33:59.032832
13551,PORATHISSERY,KERALA,680711,IN,South India,2026-09-06T03:33:59.032832
13552,PORBANDAR,GUJARAT,360575,IN,West India,2026-09-06T03:33:59.032832
13553,PORT BLAIR,ANDAMAN & NICOBAR,744106,IN,Other,2026-09-06T03:33:59.032832
13554,PORT BLAIR,ANDAMAN & NICOBAR,744211,IN,Other,2026-09-06T03:33:59.032832
13555,PORTBLAIR,ANDAMAN & NICOBAR,744101,IN,Other,2026-09-06T03:33:59.032832
13556,POTHIA,BIHAR,855107,IN,East & North-East,2026-09-06T03:33:59.032832
13557,"POWAI, MUMBAI",MAHARASHTRA,400072,IN,West India,2026-09-06T03:33:59.032832
13558,PRAKASAM DISTRICT,ANDHRA PRADESH,523212,IN,South India,2026-09-06T03:33:59.032832
13559,PRATAPGARH,RAJASTHAN,312605,IN,North India,2026-09-06T03:33:59.032832
13560,PRATAPGARH,UTTAR PRADESH,230129,IN,North India,2026-09-06T03:33:59.032832
13561,PRATAPGARH,UTTAR PRADESH,230403,IN,North India,2026-09-06T03:33:59.032832
13562,PRATHIPADU,ANDHRA PRADESH,522019,IN,South India,2026-09-06T03:33:59.032832
13563,PRATTIPADU,ANDHRA PRADESH,533432,IN,South India,2026-09-06T03:33:59.032832
13564,PRAYAGRAJ,UTTAR PRADESH,211004,IN,North India,2026-09-06T03:33:59.032832
13565,PRITHVIPUR,MADHYA PRADESH,472338,IN,Central India,2026-09-06T03:33:59.032832
13566,PROTHRAPUR,ANDAMAN & NICOBAR,744102,IN,Other,2026-09-06T03:33:59.032832
13567,PUDUCHERRY,PUDUCHERRY,605003,IN,South India,2026-09-06T03:33:59.032832
13568,PUDUCHERRY,PUDUCHERRY,605004,IN,South India,2026-09-06T03:33:59.032832
13569,PUDUCHERRY,PUDUCHERRY,605011,IN,South India,2026-09-06T03:33:59.032832
13570,PUDUCHERRY,PUDUCHERRY,605110,IN,South India,2026-09-06T03:33:59.032832
13571,PUDUCHERRY 605001,PUDUCHERRY,605001,IN,South India,2026-09-06T03:33:59.032832
13572,PUDUCHERRY 605003,PUDUCHERRY,605003,IN,South India,2026-09-06T03:33:59.032832
13573,PUDUKKOTTAI,TAMIL NADU,613402,IN,South India,2026-09-06T03:33:59.032832
13574,PUDUKKOTTAI,TAMIL NADU,630101,IN,South India,2026-09-06T03:33:59.032832
13575,PUDUPATTINAM,TAMIL NADU,603102,IN,South India,2026-09-06T03:33:59.032832
13576,PULAMANTHOLE,KERALA,679323,IN,South India,2026-09-06T03:33:59.032832
13577,PULIYUR,TAMIL NADU,639114,IN,South India,2026-09-06T03:33:59.032832
13578,PULWAMA,JAMMU & KASHMIR,192301,IN,North India,2026-09-06T03:33:59.032832
13579,PUNALUR,KERALA,691322,IN,South India,2026-09-06T03:33:59.032832
13580,PUNE,MAHARASHTRA,410503,IN,West India,2026-09-06T03:33:59.032832
13581,PUNE,MAHARASHTRA,410516,IN,West India,2026-09-06T03:33:59.032832
13582,PUNE,MAHARASHTRA,411001,IN,West India,2026-09-06T03:33:59.032832
13583,PUNE,MAHARASHTRA,411009,IN,West India,2026-09-06T03:33:59.032832
13584,PUNE,MAHARASHTRA,411016,IN,West India,2026-09-06T03:33:59.032832
13585,PUNE,MAHARASHTRA,411017,IN,West India,2026-09-06T03:33:59.032832
13586,PUNE,MAHARASHTRA,411021,IN,West India,2026-09-06T03:33:59.032832
13587,PUNE,MAHARASHTRA,411029,IN,West India,2026-09-06T03:33:59.032832
13588,PUNE,MAHARASHTRA,411033,IN,West India,2026-09-06T03:33:59.032832
13589,PUNE,MAHARASHTRA,411034,IN,West India,2026-09-06T03:33:59.032832
13590,PUNE,MAHARASHTRA,411046,IN,West India,2026-09-06T03:33:59.032832
13591,PUNE,MAHARASHTRA,411047,IN,West India,2026-09-06T03:33:59.032832
13592,PUNE,MAHARASHTRA,411051,IN,West India,2026-09-06T03:33:59.032832
13593,PUNE,MAHARASHTRA,411058,IN,West India,2026-09-06T03:33:59.032832
13594,PUNE,MAHARASHTRA,412101,IN,West India,2026-09-06T03:33:59.032832
13595,PUNE,MAHARASHTRA,412109,IN,West India,2026-09-06T03:33:59.032832
13596,PUNE,MAHARASHTRA,412210,IN,West India,2026-09-06T03:33:59.032832
13597,PUNE,MAHARASHTRA,412301,IN,West India,2026-09-06T03:33:59.032832
13598,PUNE,MAHARASHTRA,412406,IN,West India,2026-09-06T03:33:59.032832
13599,PUNE,MAHARASHTRA,412412,IN,West India,2026-09-06T03:33:59.032832
13600,PUNE 411006,MAHARASHTRA,411006,IN,West India,2026-09-06T03:33:59.032832
13601,PUNE 411041,MAHARASHTRA,411041,IN,West India,2026-09-06T03:33:59.032832
13602,"PUNE, 51",MAHARASHTRA,411041,IN,West India,2026-09-06T03:33:59.032832
13603,PUNE51,MAHARASHTRA,411051,IN,West India,2026-09-06T03:33:59.032832
13604,PUNEPUNE,MAHARASHTRA,411041,IN,West India,2026-09-06T03:33:59.032832
13605,PUNGANUR,ANDHRA PRADESH,517247,IN,South India,2026-09-06T03:33:59.032832
13606,PUNGDONGBAM MAKHA LEIKAI,MANIPUR,795010,IN,Other,2026-09-06T03:33:59.032832
13607,PUNNAPARA,KERALA,688014,IN,South India,2026-09-06T03:33:59.032832
13608,PUNNAYUR,KERALA,679564,IN,South India,2026-09-06T03:33:59.032832
13609,PURANATTUKARA,KERALA,680553,IN,South India,2026-09-06T03:33:59.032832
13610,PURI,ODISHA,752109,IN,East & North-East,2026-09-06T03:33:59.032832
13611,PURNEA,BIHAR,854329,IN,East & North-East,2026-09-06T03:33:59.032832
13612,PURNEA,BIHAR,984196,IN,East & North-East,2026-09-06T03:33:59.032832
13613,PURULIA I,WEST BENGAL,723103,IN,East & North-East,2026-09-06T03:33:59.032832
13614,PUTHALAM,TAMIL NADU,629602,IN,South India,2026-09-06T03:33:59.032832
13615,"PUTHALAM,KANYAKUMARI",TAMIL NADU,629602,IN,South India,2026-09-06T03:33:59.032832
13616,PUTHANATHANI,KERALA,676510,IN,South India,2026-09-06T03:33:59.032832
13617,PUTHUR,KERALA,680317,IN,South India,2026-09-06T03:33:59.032832
13618,PUTTUR,ANDHRA PRADESH,517584,IN,South India,2026-09-06T03:33:59.032832
13619,PUTTUR,KARNATAKA,574220,IN,South India,2026-09-06T03:33:59.032832
13620,PUTTUR DK,KARNATAKA,574210,IN,South India,2026-09-06T03:33:59.032832
13621,PUVALUR,TAMIL NADU,621712,IN,South India,2026-09-06T03:33:59.032832
13622,PUZHAKKAL,KERALA,680553,IN,South India,2026-09-06T03:33:59.032832
13623,QUEPEM,GOA,403705,IN,West India,2026-09-06T03:33:59.032832
13624,QUILANDY,KERALA,673305,IN,South India,2026-09-06T03:33:59.032832
13625,R UDAYAGIRI,ODISHA,761016,IN,East & North-East,2026-09-06T03:33:59.032832
13626,RABKAVI BANHATTI,KARNATAKA,587311,IN,South India,2026-09-06T03:33:59.032832
13627,RADHANPUR,GUJARAT,385340,IN,West India,2026-09-06T03:33:59.032832
